City,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
893,Sorland,NO,2021-06-28 15:08:49,67.667,12.6934,50.07,80,100,16.13
894,Qiyang,CN,2021-06-28 15:08:49,26.5911,111.8474,78.35,95,100,2.37
895,Jinchang,CN,2021-06-28 15:08:50,38.4953,102.1739,73.92,35,98,5.01
896,Priupskiy,RU,2021-06-28 15:08:50,53.9096,37.736,67.86,95,100,8.81
897,Paita,PE,2021-06-28 15:08:51,-5.0892,-81.1144,73.96,75,86,11.56
898,Zinder,NE,2021-06-28 15:08:51,13.8072,8.9881,98.67,24,100,9.66
899,Wiwili,NI,2021-06-28 15:08:51,13.6268,-85.8254,79.57,77,100,2.48
900,Todos Santos,MX,2021-06-28 15:08:52,23.45,-110.2167,89.01,73,13,6.33
901,Mount Darwin,ZW,2021-06-28 15:08:52,-16.7725,31.5838,73.74,25,5,4.74
902,Safaga,EG,2021-06-28 15:08:52,26.7292,33.9365,92.28,41,0,10.22
903,Volot,RU,2021-06-28 15:08:53,57.9278,30.7025,61.77,96,100,8.37
904,Miri,MY,2021-06-28 15:08:53,4.4148,114.0089,76.78,87,100,6.13
905,Varkaus,FI,2021-06-28 15:08:53,62.3153,27.873,73.51,34,100,7.16
906,Tigzirt,DZ,2021-06-28 15:08:54,36.8886,4.1198,81.16,54,83,5.28
907,Kirgiz-Miyaki,RU,2021-06-28 15:08:54,53.6324,54.7979,78.98,67,74,2.8
908,Baracoa,CU,2021-06-28 15:08:54,20.3467,-74.4958,85.75,66,100,4.72
909,Portland,US,2021-06-28 15:08:08,45.5234,-122.6762,93.78,50,1,1.99
910,Eyl,SO,2021-06-28 15:08:55,7.9803,49.8164,79.88,74,100,22.21
911,Teya,RU,2021-06-28 15:08:55,60.3778,92.6267,51.84,70,77,0.94
912,Romny,UA,2021-06-28 15:08:55,50.751,33.4747,71.22,81,66,11.43
913,Eldorado,BR,2021-06-28 15:06:58,-23.7869,-54.2836,46.08,88,100,8.57
914,Mansa,IN,2021-06-28 15:08:56,29.9833,75.3833,101.25,22,0,6.62
915,Kiunga,PG,2021-06-28 15:08:56,-6.1219,141.2906,72.52,99,64,2.44
916,Kargil,IN,2021-06-28 15:08:57,34.5667,76.1,60.13,37,36,9.26
917,Nouakchott,MR,2021-06-28 15:07:10,18.0858,-15.9785,84.13,72,10,12.77
918,Mozhaysk,RU,2021-06-28 15:08:57,55.5019,36.0272,72.28,85,100,3.76
919,Sekoma,BW,2021-06-28 15:08:58,-24.4,23.8833,76.73,16,0,9.26
920,Beloha,MG,2021-06-28 15:08:58,-25.1667,45.05,68.49,70,0,8.46
921,Oster,UA,2021-06-28 15:08:58,50.9506,30.8823,81.3,66,18,10.92
922,Joensuu,FI,2021-06-28 15:08:59,62.6012,29.7632,72.1,43,0,6.91
923,Itacare,BR,2021-06-28 15:08:59,-14.2775,-38.9967,77.59,64,36,9.8
924,Shush,IR,2021-06-28 15:07:16,32.1942,48.2436,116.11,5,2,11.63
925,Lebedinyy,RU,2021-06-28 15:08:59,58.5167,125.5167,60.64,76,12,5.46
926,Glenluce,GB,2021-06-28 15:09:00,54.8798,-4.8084,60.3,78,86,13.27
927,Shaowu,CN,2021-06-28 15:09:01,27.3409,117.4831,76.12,97,100,1.25
928,Kholmogory,RU,2021-06-28 15:09:02,64.2229,41.656,71.71,78,100,6.53
929,Duliagaon,IN,2021-06-28 15:09:03,27.3667,95.3167,74.79,94,100,4.27
930,Darhan,MN,2021-06-28 15:09:03,49.4867,105.9228,56.41,81,100,16.8
931,Xinzhou,CN,2021-06-28 15:09:03,38.4092,112.7333,77.16,48,99,9.04
932,Urumqi,CN,2021-06-28 15:09:04,43.801,87.6005,76.15,19,0,4.47
933,Turukhansk,RU,2021-06-28 15:09:04,65.8167,87.9833,49.15,90,94,3.24
934,Portlethen,GB,2021-06-28 15:09:05,57.0547,-2.1307,66.81,75,76,1.99
935,Juba,SS,2021-06-28 15:09:05,4.8517,31.5825,89.02,45,66,1.05
936,Harer,ET,2021-06-28 15:09:05,9.3094,42.1258,62.26,82,93,1.72
937,Waingapu,ID,2021-06-28 15:09:06,-9.6567,120.2641,76.55,84,27,10.27
938,Bonthe,SL,2021-06-28 15:09:07,7.5264,-12.505,81.86,74,100,10.71
939,Saint Simons,US,2021-06-28 15:09:07,31.1352,-81.3901,82.44,80,75,10.36
940,Cartagena,CO,2021-06-28 15:05:53,10.3997,-75.5144,89.22,70,40,3.44
941,Hokitika,NZ,2021-06-28 15:09:07,-42.7167,170.9667,39.88,67,41,9.33
942,Carutapera,BR,2021-06-28 15:09:08,-1.195,-46.02,88.99,52,17,2.3
943,Cascais,PT,2021-06-28 15:07:01,38.6979,-9.4215,75.25,52,20,14.0
944,Balykshi,KZ,2021-06-28 15:09:08,47.0667,51.8667,104.0,15,0,13.42
945,Sinegorye,RU,2021-06-28 15:09:08,62.0788,150.477,64.56,41,65,5.59
946,Dawei,MM,2021-06-28 15:08:06,14.0833,98.2,78.28,88,96,0.89
947,Vagur,FO,2021-06-28 15:09:09,61.4732,-6.8119,49.48,95,93,11.79
948,San Martin,AR,2021-06-28 15:09:09,-33.081,-68.4681,40.6,44,0,7.78
949,Victoria Point,AU,2021-06-28 15:09:09,-27.5833,153.3,60.19,86,4,1.01
950,Charters Towers,AU,2021-06-28 15:09:10,-20.1,146.2667,64.08,84,99,9.15
951,Tamiahua,MX,2021-06-28 15:04:35,21.2667,-97.45,78.51,86,100,3.89
952,Phuket,TH,2021-06-28 15:06:48,8.0,98.25,88.09,78,40,6.91
953,Ostersund,SE,2021-06-28 15:09:10,63.1792,14.6357,66.61,55,0,4.61
954,Shache,CN,2021-06-28 15:09:11,38.4167,77.2406,88.25,16,100,16.31
955,Puerto Baquerizo Moreno,EC,2021-06-28 15:09:11,-0.9,-89.6,76.19,78,20,13.8
956,Missoula,US,2021-06-28 15:09:11,47.0166,-113.8009,64.8,55,0,3.53
957,Kawalu,ID,2021-06-28 15:09:12,-7.3817,108.2082,72.48,97,100,1.3
958,Patti,IN,2021-06-28 15:09:12,31.2808,74.8572,98.55,21,5,7.87
959,Kobryn,BY,2021-06-28 15:09:12,52.2138,24.3564,74.68,55,77,10.42
960,Puerto Rondon,CO,2021-06-28 15:09:13,6.2805,-71.1,80.55,79,69,6.38
961,Kasangulu,CD,2021-06-28 15:09:13,-4.5911,15.1708,91.54,32,91,3.33
962,Haimen,CN,2021-06-28 15:09:13,23.1935,116.6142,80.15,89,100,7.94
963,General Roca,AR,2021-06-28 15:08:48,-39.0333,-67.5833,45.23,28,22,10.02
964,Behbahan,IR,2021-06-28 15:07:17,30.5959,50.2417,100.62,22,22,7.31
965,Boyolangu,ID,2021-06-28 15:09:14,-8.1181,111.8935,76.08,89,99,0.18
966,Kidal,ML,2021-06-28 15:09:14,18.4411,1.4078,109.04,5,0,14.92
967,Ossora,RU,2021-06-28 15:09:15,59.2353,163.0719,41.85,92,48,1.1
968,Yima,CN,2021-06-28 15:09:15,34.7381,111.8839,83.97,50,71,1.86
969,Malanje,AO,2021-06-28 15:09:15,-9.5402,16.341,80.98,61,75,8.05
970,Ryazanovskiy,RU,2021-06-28 15:09:16,55.55,39.4333,78.21,71,52,11.1
971,Ternate,ID,2021-06-28 15:09:16,0.8,127.4,79.86,81,48,2.51
972,Great Yarmouth,GB,2021-06-28 15:09:16,52.6083,1.7305,63.45,88,100,8.79
973,Didi Lilo,GE,2021-06-28 15:09:17,41.7361,44.9647,92.98,23,40,4.61
974,Wangqing,CN,2021-06-28 15:09:17,43.3218,129.7634,63.16,96,94,3.51
975,Mazatlan,MX,2021-06-28 15:07:53,23.2167,-106.4167,80.02,90,75,1.99
976,Guarapari,BR,2021-06-28 15:09:18,-20.6667,-40.4975,78.91,57,0,13.11
977,Revda,RU,2021-06-28 15:09:18,56.801,59.9303,83.21,60,76,3.22
978,Salinopolis,BR,2021-06-28 15:09:18,-0.6136,-47.3561,85.93,60,26,3.62
979,Videle,RO,2021-06-28 15:09:19,44.2781,25.5244,85.78,50,21,1.77
980,Lodwar,KE,2021-06-28 15:09:19,3.1191,35.5973,90.32,28,97,13.24
981,Mezen,RU,2021-06-28 15:09:19,65.8522,44.24,70.95,78,70,7.83
982,Praya,CV,2021-06-28 15:09:20,14.9215,-23.5087,84.74,58,0,18.41
983,Hickory,US,2021-06-28 15:09:20,35.7332,-81.3412,86.86,69,75,3.0
984,Ilanskiy,RU,2021-06-28 15:09:20,56.2358,96.065,57.49,82,100,4.97
985,Miandrivazo,MG,2021-06-28 15:07:19,-19.5167,45.4667,77.59,34,1,4.07
986,Ordynskoye,RU,2021-06-28 15:09:21,54.3656,81.8994,59.94,92,51,4.63
987,Kutum,SD,2021-06-28 15:09:21,14.2,24.6667,92.39,18,99,3.06
988,Bealanana,MG,2021-06-28 15:09:21,-14.55,48.7333,59.59,87,9,4.05
989,Khandyga,RU,2021-06-28 15:09:22,62.6667,135.6,66.33,49,4,2.84
990,Swellendam,ZA,2021-06-28 15:09:22,-34.0226,20.4417,49.15,94,100,5.17
991,Poshekhonye,RU,2021-06-28 15:09:22,58.4993,39.1353,83.03,59,79,10.11
992,Kirakira,SB,2021-06-28 15:09:23,-10.4544,161.9205,75.56,84,95,6.93
993,Sambava,MG,2021-06-28 15:09:23,-14.2667,50.1667,73.78,81,8,15.84
994,Suoyarvi,RU,2021-06-28 15:09:23,62.0833,32.35,75.94,49,100,5.03
995,Seoul,KR,2021-06-28 15:05:17,37.5683,126.9778,72.91,73,7,1.52
996,Abbeville,FR,2021-06-28 15:09:24,50.1,1.8333,77.27,70,83,3.8
997,Kenai,US,2021-06-28 15:09:24,60.5544,-151.2583,50.09,89,90,8.05
998,Yaan,NG,2021-06-28 15:09:24,7.3833,8.5667,77.23,78,99,1.32
999,Nelson Bay,AU,2021-06-28 15:09:25,-32.7167,152.15,57.11,96,88,1.01
1000,Boysun,UZ,2021-06-28 15:09:25,38.2061,67.1986,79.84,18,3,3.89
1001,Glace Bay,CA,2021-06-28 15:06:21,46.1969,-59.957,80.06,79,43,11.65
1002,Yeppoon,AU,2021-06-28 15:09:25,-23.1333,150.7333,62.38,80,100,17.49
1003,Miguel Hidalgo,MX,2021-06-28 15:06:54,19.4225,-99.2028,60.58,77,90,4.0
1004,Callaway,US,2021-06-28 15:09:26,30.153,-85.5699,84.99,81,40,4.0
1005,Los Llanos De Aridane,ES,2021-06-28 15:09:26,28.6585,-17.9182,72.12,73,40,18.41
1006,Abu Kamal,SY,2021-06-28 15:09:26,34.4506,40.9171,107.31,11,0,11.79
1007,San Luis,AR,2021-06-28 15:09:27,-33.295,-66.3356,39.54,40,0,8.97
1008,North Bend,US,2021-06-28 15:09:27,43.4065,-124.2243,65.25,87,90,0.0
1009,Banda Aceh,ID,2021-06-28 15:09:27,5.5577,95.3222,80.69,78,89,9.91
1010,Yilan,TW,2021-06-28 15:09:28,24.757,121.753,88.05,99,100,3.15
1011,Manavgat,TR,2021-06-28 15:09:28,36.7867,31.4431,99.01,54,60,8.28
1012,Washington,US,2021-06-28 15:09:28,47.5001,-120.5015,81.09,29,0,1.79
1013,Ocland,RO,2021-06-28 15:09:28,46.1667,25.4167,80.65,57,5,7.9
1014,Maceio,BR,2021-06-28 15:09:29,-9.6658,-35.7353,81.84,69,75,12.66
1015,Edd,ER,2021-06-28 15:09:29,13.9297,41.6925,93.06,52,33,5.08
1016,Nsanje,MW,2021-06-28 15:09:29,-16.92,35.262,80.71,31,2,2.28
1017,Drayton Valley,CA,2021-06-28 15:09:30,53.2168,-114.9854,70.92,72,0,5.35
1018,Maarianhamina,AX,2021-06-28 15:09:30,60.0973,19.9348,67.86,73,0,10.36
1019,Wanning,CN,2021-06-28 15:09:30,18.8003,110.3967,83.53,83,100,13.62
1020,Okakarara,NA,2021-06-28 15:09:31,-20.5833,17.4333,79.43,13,3,11.54
1021,Wamba,NG,2021-06-28 15:09:31,8.9333,8.6,80.11,74,89,6.04
1022,Konakovo,RU,2021-06-28 15:09:31,56.7,36.7667,71.53,90,75,15.08
1023,Clarksburg,US,2021-06-28 15:06:33,39.2807,-80.3445,85.78,63,1,5.75
1024,Sharjah,AE,2021-06-28 15:06:52,25.3573,55.4033,100.38,36,0,9.22
1025,Tucurui,BR,2021-06-28 15:04:46,-3.7661,-49.6725,88.68,51,20,3.51
1026,Miramar,US,2021-06-28 15:06:20,25.9873,-80.2323,90.0,78,40,16.11
1027,Mikkeli,FI,2021-06-28 15:09:32,61.6886,27.2723,73.51,40,0,8.05
1028,Manta,EC,2021-06-28 15:09:32,-0.95,-80.7333,74.98,83,90,9.22
1029,Koster,ZA,2021-06-28 15:09:33,-25.863,26.8976,64.62,22,0,8.88
1030,Bure,ET,2021-06-28 15:09:33,10.7,37.0667,64.0,83,88,4.45
1031,Chernyshevskiy,RU,2021-06-28 15:09:33,63.0128,112.4714,55.58,61,100,3.51
1032,Bozoum,CF,2021-06-28 15:09:34,6.3193,16.3799,73.65,79,100,3.49
1033,Viedma,AR,2021-06-28 15:09:34,-40.8135,-62.9967,49.41,57,8,11.92
1034,Valparaiso,CL,2021-06-28 15:04:53,-33.0393,-71.6273,68.23,35,0,2.3
1035,Liverpool,GB,2021-06-28 15:09:34,53.4106,-2.9779,69.75,71,20,1.99
1036,Luze,CZ,2021-06-28 15:09:35,49.8934,16.0285,85.55,58,68,3.33
1037,Trincomalee,LK,2021-06-28 15:09:35,8.5711,81.2335,83.35,76,93,11.59
1038,Colac,AU,2021-06-28 15:09:35,-38.3333,143.5833,43.83,93,4,3.83
1039,Kolondieba,ML,2021-06-28 15:09:35,11.0882,-6.8926,98.08,31,0,3.78
1040,Rudbar,AF,2021-06-28 15:09:36,30.15,62.6,98.71,6,0,11.43
1041,Mahon,ES,2021-06-28 15:09:36,39.8885,4.2658,81.16,61,20,10.36
1042,Dali,CN,2021-06-28 15:09:36,25.7,100.1833,64.15,94,100,4.47
1043,Muramvya,BI,2021-06-28 15:09:37,-3.2682,29.6079,67.75,53,56,1.59
1044,Natal,BR,2021-06-28 15:05:39,-5.795,-35.2094,84.85,58,40,12.66
1045,Bowen,AU,2021-06-28 15:09:37,-20.0167,148.2333,69.51,81,100,17.81
1046,Warkworth,NZ,2021-06-28 15:09:37,-36.4,174.6667,56.41,76,86,13.22
1047,Jining,CN,2021-06-28 15:09:38,35.405,116.5814,84.78,50,56,11.41
1048,George Town,MY,2021-06-28 15:04:42,5.4112,100.3354,82.33,86,20,0.0
1049,Surin,TH,2021-06-28 15:09:38,14.8818,103.4936,83.91,92,100,2.73
1050,Sibut,CF,2021-06-28 15:09:39,5.718,19.0739,80.38,64,99,6.26
1051,Canavieiras,BR,2021-06-28 15:09:39,-15.675,-38.9472,77.0,63,61,6.69
1052,Port Augusta,AU,2021-06-28 15:09:39,-32.5,137.7667,45.72,59,0,4.34
1053,Khasan,RU,2021-06-28 15:09:40,42.4308,130.6434,62.65,94,81,4.12
1054,Medicine Hat,CA,2021-06-28 15:09:40,50.0501,-110.6683,78.85,48,0,4.74
1055,Timra,SE,2021-06-28 15:09:40,62.487,17.3257,74.91,52,20,11.5
1056,Mikumi,TZ,2021-06-28 15:09:15,-7.4041,36.9831,73.89,58,52,4.68
1057,Jiujiang,CN,2021-06-28 15:09:41,29.7333,115.9833,79.45,84,16,6.87
1058,Beian,NO,2021-06-28 15:09:41,63.6559,9.5683,62.56,82,75,12.66
1059,Ozu,JP,2021-06-28 15:09:41,33.5,132.55,70.18,94,73,0.2
1060,Surubim,BR,2021-06-28 15:09:42,-7.8331,-35.7547,85.35,37,21,13.35
1061,Ngorongoro,TZ,2021-06-28 15:09:42,-3.2397,35.4875,60.8,50,90,5.37
1062,Saint Anthony,US,2021-06-28 15:09:42,45.0205,-93.218,79.93,74,1,1.99
1063,Voh,NC,2021-06-28 15:09:43,-20.9667,164.7,67.86,89,12,2.04
1064,Bol,TD,2021-06-28 15:09:43,13.4586,14.7147,84.16,68,100,14.25
1065,Eureka,US,2021-06-28 15:09:43,40.8021,-124.1637,60.64,90,62,4.23
1066,Udachnyy,RU,2021-06-28 15:09:44,66.4167,112.4,57.85,52,92,6.51
1067,Bagdarin,RU,2021-06-28 15:09:44,54.4333,113.6,57.15,96,79,1.97
1068,Tawang,IN,2021-06-28 15:09:44,27.5833,91.8667,59.27,99,100,2.06
1069,Alamosa,US,2021-06-28 15:09:45,37.4695,-105.87,57.65,71,90,6.91
1070,Conceicao Do Araguaia,BR,2021-06-28 15:09:45,-8.2578,-49.2647,93.33,23,0,5.7
1071,Damietta,EG,2021-06-28 15:09:45,31.4165,31.8133,83.88,66,0,13.89
1072,Illapel,CL,2021-06-28 15:09:46,-31.6308,-71.1653,68.04,9,7,0.83
1073,Khani,GE,2021-06-28 15:09:46,41.9563,42.9566,71.17,92,79,1.07
1074,Khartoum,SD,2021-06-28 15:09:46,15.5518,32.5324,110.01,12,51,2.66
1075,Cap-Aux-Meules,CA,2021-06-28 15:09:46,47.3821,-61.8597,56.41,99,88,10.96
1076,Port Macquarie,AU,2021-06-28 15:09:47,-31.4333,152.9167,53.38,88,26,6.55
1077,Palu,ID,2021-06-28 15:09:33,-0.8917,119.8707,75.29,96,98,1.52
1078,Chumphon,TH,2021-06-28 15:09:47,10.3333,98.8333,73.69,92,18,3.15
1079,Havelock,US,2021-06-28 15:09:47,34.8791,-76.9013,84.97,77,43,7.0
1080,Amapa,BR,2021-06-28 15:09:48,1.0,-52.0,86.99,52,31,3.62
1081,Sistranda,NO,2021-06-28 15:09:48,63.7256,8.834,54.9,87,99,11.9
1082,Harper,LR,2021-06-28 15:09:48,4.375,-7.7169,79.57,80,100,8.99
1083,Camacha,PT,2021-06-28 15:09:49,33.0833,-16.3333,72.36,64,75,13.8
1084,Malakal,SS,2021-06-28 15:09:49,9.5334,31.6605,89.51,42,90,5.73
1085,Talaya,RU,2021-06-28 15:09:49,61.3833,152.75,60.03,74,93,6.55
1086,Saint-Paul,RE,2021-06-28 15:06:06,-21.0096,55.2707,73.51,95,32,1.01
1087,Bull Savanna,JM,2021-06-28 15:09:50,17.8868,-77.5902,80.64,74,100,13.96
1088,Rauma,FI,2021-06-28 15:09:50,61.1272,21.5113,69.84,58,0,8.97
1089,Inuvik,CA,2021-06-28 15:09:51,68.3499,-133.7218,69.44,40,60,9.15
1090,Sarakhs,IR,2021-06-28 15:09:51,36.5449,61.1577,97.07,12,0,8.19
1091,Itabera,BR,2021-06-28 15:09:51,-23.8619,-49.1372,70.23,45,97,6.08
1092,Gari,RU,2021-06-28 15:09:52,59.4307,62.3497,76.95,63,45,2.42
1093,Gomfoi,GR,2021-06-28 15:09:52,39.4636,21.6925,98.73,22,14,4.85
1094,Oranjemund,NA,2021-06-28 15:09:52,-28.55,16.4333,61.72,67,0,16.37
1095,Batagay-Alyta,RU,2021-06-28 15:09:53,67.8006,130.4114,61.16,78,100,2.39
1096,Ravar,IR,2021-06-28 15:09:53,31.2656,56.8055,92.44,6,0,10.51
1097,Brokopondo,SR,2021-06-28 15:09:53,4.75,-55.1667,81.3,70,1,4.83
1098,Emerald,AU,2021-06-28 15:09:54,-23.5333,148.1667,61.41,72,100,6.91
1099,Jiangyou,CN,2021-06-28 15:09:54,31.7667,104.7167,78.24,85,100,3.58
1100,Tiszanana,HU,2021-06-28 15:09:54,47.5667,20.5333,93.2,32,46,2.95
1101,Ovsyanka,RU,2021-06-28 15:09:54,55.9575,92.5519,56.37,98,100,3.02
1102,Senanga,ZM,2021-06-28 15:09:55,-16.1167,23.2667,84.31,15,0,3.11
1103,Muyezerskiy,RU,2021-06-28 15:09:55,63.9333,31.65,73.08,35,87,7.52
1104,Finschhafen,PG,2021-06-28 15:09:55,-6.6024,147.8681,78.6,81,64,11.36
1105,Narok,KE,2021-06-28 15:09:56,-1.0783,35.8601,65.7,54,90,7.49
1106,Yarim,YE,2021-06-28 15:09:56,14.298,44.3779,69.1,41,98,2.86
1107,Karangasem,ID,2021-06-28 15:09:56,-8.45,115.6167,79.68,86,39,1.72
1108,Zaozerne,UA,2021-06-28 15:09:57,45.1582,33.2787,76.33,68,60,12.97
1109,Muros,ES,2021-06-28 15:09:57,42.7762,-9.0603,69.1,57,30,13.49
1110,North Myrtle Beach,US,2021-06-28 15:07:34,33.816,-78.68,84.29,93,90,5.99
1111,Oyama,JP,2021-06-28 15:09:57,36.3,139.8,72.03,80,100,6.42
1112,Bogoslovka,RU,2021-06-28 15:09:58,53.2084,44.8013,89.11,19,76,10.78
1113,Wajima,JP,2021-06-28 15:09:58,37.4,136.9,69.94,91,100,5.5
1114,Tikapur,NP,2021-06-28 15:09:58,28.5,81.1333,86.04,54,15,2.98
1115,Palaikastron,GR,2021-06-28 15:09:58,35.2,26.25,82.11,66,0,19.13
1116,Montepuez,MZ,2021-06-28 15:08:09,-13.1256,38.9997,75.69,39,32,6.98
1117,Galich,RU,2021-06-28 15:09:59,58.3797,42.3475,83.39,57,78,4.16
1118,Gwanda,ZW,2021-06-28 15:09:59,-20.9333,29.0,75.69,19,2,6.2
1119,Santa Isabel,BR,2021-06-28 15:07:52,-23.3156,-46.2214,72.7,38,43,1.54
1120,Tyrma,RU,2021-06-28 15:10:00,50.0833,132.1667,59.85,98,62,2.93
1121,Manuk Mangkaw,PH,2021-06-28 15:10:00,4.8,119.85,83.39,70,9,7.34
1122,Yining,CN,2021-06-28 15:10:00,29.0361,114.5636,76.68,97,100,1.14
1123,Sertania,BR,2021-06-28 15:10:00,-8.0736,-37.2644,85.48,32,0,9.01
1124,La Brea,HN,2021-06-28 15:10:01,15.8,-85.9667,86.85,54,100,2.39
1125,Oxapampa,PE,2021-06-28 15:08:56,-10.5775,-75.4017,63.27,81,88,3.31
1126,Algodones,MX,2021-06-28 15:10:01,20.3888,-105.4773,74.14,86,100,13.06
1127,Balkhash,KZ,2021-06-28 15:10:02,46.844,74.9804,74.57,30,47,6.87
1128,Zaraza,VE,2021-06-28 15:10:03,9.3503,-65.3245,89.51,47,56,8.84
1129,Lagos,NG,2021-06-28 15:08:48,6.5833,3.75,81.19,74,95,5.82
1130,Lindi,TZ,2021-06-28 15:10:04,-10.0,39.7167,77.36,70,11,9.04
1131,Yago,MX,2021-06-28 15:10:04,21.8333,-105.0667,85.53,90,100,0.96
1132,Salinas,US,2021-06-28 15:10:05,36.6777,-121.6555,65.64,92,90,5.75
1133,Mountain Home,US,2021-06-28 15:08:03,43.133,-115.6912,84.94,29,1,21.85
1134,Lalmohan,BD,2021-06-28 15:10:05,22.3384,90.7419,83.98,82,100,14.65
1135,Kandalaksha,RU,2021-06-28 15:10:06,67.162,32.4123,68.88,39,36,8.97
1136,Brandfort,ZA,2021-06-28 15:10:06,-28.7001,26.4597,66.16,21,1,16.64
1137,Touba,CI,2021-06-28 15:10:07,8.2833,-7.6833,89.53,44,16,4.47
1138,Iraucuba,BR,2021-06-28 15:10:07,-3.7461,-39.7833,91.83,30,2,7.52
1139,Dalnegorsk,RU,2021-06-28 15:10:07,44.5604,135.5701,54.99,96,61,0.74
1140,Mandalgovi,MN,2021-06-28 15:10:08,45.7625,106.2708,66.76,22,100,19.95
1141,Rach Gia,VN,2021-06-28 15:09:12,10.0167,105.0833,80.55,74,70,12.33
1142,Praia,CV,2021-06-28 15:09:20,14.9215,-23.5087,84.74,58,0,18.41
1143,Firozabad,IN,2021-06-28 15:10:08,27.15,78.4167,102.45,26,17,4.79
1144,Derzhavinsk,KZ,2021-06-28 15:10:09,51.1,66.3167,78.01,43,1,9.75
1145,Mbaiki,CF,2021-06-28 15:10:09,3.8678,17.9892,72.01,96,100,2.77
1146,Cerrito,CO,2021-06-28 15:10:09,6.8432,-72.694,58.39,80,61,2.06
1147,Namangan,UZ,2021-06-28 15:10:09,40.9983,71.6726,91.85,27,11,2.3
1148,Mareeba,AU,2021-06-28 15:10:10,-17.0,145.4333,66.92,90,54,2.3
1149,Teguldet,RU,2021-06-28 15:10:10,57.3064,88.1667,54.77,97,100,3.85
1150,Madang,PG,2021-06-28 15:10:11,-5.2246,145.7966,77.27,90,67,3.51
1151,Buta,CD,2021-06-28 15:10:11,2.7858,24.73,89.56,44,97,2.98
1152,Pyinmana,MM,2021-06-28 15:10:11,19.7333,96.2167,76.51,92,100,6.22
1153,Kagalnik,RU,2021-06-28 15:10:12,47.0769,39.323,84.88,66,11,11.14
1154,Simpang Empat,MY,2021-06-28 15:10:12,4.95,100.6333,82.4,93,79,2.98
1155,Sept-Iles,CA,2021-06-28 15:10:12,50.2001,-66.3821,69.03,53,18,2.06
1156,Yarada,IN,2021-06-28 15:10:13,17.65,83.2667,84.52,84,40,8.05
1157,Lincoln,US,2021-06-28 15:09:10,40.8,-96.667,78.53,77,1,5.01
1158,Segezha,RU,2021-06-28 15:10:13,63.7415,34.3222,70.34,53,95,4.12
1159,Tingi,TZ,2021-06-28 15:10:13,-11.3,35.0333,65.34,57,94,2.95
1160,Russell,US,2021-06-28 15:10:14,32.3502,-85.1999,82.9,75,1,4.61
1161,Tuy Hoa,VN,2021-06-28 15:10:15,13.0833,109.3,82.06,70,93,5.91
1162,Maumere,ID,2021-06-28 15:10:15,-8.6199,122.2111,78.46,75,7,3.8
1163,Whitehorse,CA,2021-06-28 15:10:15,60.7161,-135.0538,62.1,59,5,0.81
1164,Maldonado,UY,2021-06-28 15:10:16,-34.6667,-54.9167,46.22,94,100,25.64
1165,Taitung,TW,2021-06-28 15:10:16,22.7583,121.1444,83.17,75,100,3.4
1166,Cedral,MX,2021-06-28 15:10:17,23.8,-100.7333,68.95,63,100,11.43
1167,Beira,MZ,2021-06-28 15:10:17,-19.8436,34.8389,73.49,83,20,9.22
1168,Mahanoro,MG,2021-06-28 15:10:17,-19.9,48.8,69.48,79,0,5.08
1169,Man,CI,2021-06-28 15:10:18,7.4125,-7.5538,89.83,44,90,4.5
1170,Palatka,US,2021-06-28 15:10:18,29.6486,-81.6376,86.34,74,55,4.38
1171,Kayerkan,RU,2021-06-28 15:10:19,69.3497,87.7602,48.27,88,98,4.27
1172,Abomsa,ET,2021-06-28 15:10:19,9.9833,39.9833,90.37,21,84,13.13
1173,Kulhudhuffushi,MV,2021-06-28 15:10:19,6.6221,73.07,83.08,78,54,16.75
1174,Villa Carlos Paz,AR,2021-06-28 15:10:20,-31.4241,-64.4978,50.05,40,0,1.01
1175,Scarborough,GB,2021-06-28 15:10:20,54.2797,-0.4044,69.84,77,77,1.99
1176,Samana,DO,2021-06-28 15:10:21,19.2056,-69.3369,82.99,73,77,7.94
1177,Tvoroyri,FO,2021-06-28 15:10:21,61.5556,-6.8111,51.19,95,93,11.9
1178,Watertown,US,2021-06-28 15:09:39,42.3709,-71.1828,93.94,63,1,5.01
1179,Susuman,RU,2021-06-28 15:10:21,62.7833,148.1667,63.77,36,68,3.91
1180,Garden City,US,2021-06-28 15:10:22,42.3256,-83.331,82.89,75,40,1.01
1181,Mandan,US,2021-06-28 15:10:22,46.8267,-100.8896,69.78,79,20,11.5
1182,Ilebo,CD,2021-06-28 15:10:23,-4.3167,20.5833,97.47,14,76,2.21
1183,Horta,PT,2021-06-28 15:09:39,38.5333,-28.6333,74.84,73,40,12.66
1184,Nandikotkur,IN,2021-06-28 15:10:23,15.8667,78.2667,87.39,55,100,8.37
1185,Shelburne,CA,2021-06-28 15:06:47,44.0787,-80.2041,81.66,75,30,12.12
1186,Komatsu,JP,2021-06-28 15:10:24,36.4026,136.4509,73.22,91,100,2.33
1187,Gayny,RU,2021-06-28 15:10:24,60.3071,54.3241,81.84,55,23,3.83
1188,Yaguajay,CU,2021-06-28 15:10:24,22.3272,-79.2378,84.18,68,24,7.92
1189,Idappadi,IN,2021-06-28 15:10:25,11.5833,77.85,87.66,52,80,4.72
